archive,archive_sha256,archive_bytes,scan_status,license_entry_count,license_entries,license_snippets,all_entry_count,error_tail
more assets to ingest/Dungeon/special tiles.zip,5a2d9a1eb8c56ddc9a6b79644a5c965ac4c6cc148352bf2dead9d5d65de4e75c,1412944,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/statues and gargoyles.zip,3ff8106b905da9aaf7b2ae13b3f8f32a71116f39f7f7aa3acea62d02d1accf67,2707907,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/Traps and mechanism.zip,a661c46254bcf7b755d90068fc7274e13bcbd013a3548c954710f3e6bf2cb590,1790333,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/Wall and floor details.zip,07299d26fcfb443ee79779732d3309e3125c8117fd86564e0147a824bcd46494,1532871,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/wall tiles.zip,6d22980234291c20f3a5a4fb5472efa5caf240f3f3bde79b20acb4ff6e86581d,2219996,no_license_entry_found,0,,,2,
more assets to ingest/foozle/30 animated traps/30 animated traps.zip,85b263452c29b5ca3a659050089ad8ab525ced0e1ed41e8c926d1b7dfb13ec7b,5681939,license_evidence_found,1,Foozle_2DTR0001_Pixel_Trap_Pack\Readme.txt,"Foozle_2DTR0001_Pixel_Trap_Pack\Readme.txt: ------------------------------ Pixel Trap Pack (1.0) Commissioned from: Baldur (https://twitter.com/the__baldur) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",152,
more assets to ingest/foozle/Chest and Key Pack/Chest and Key Pack.zip,05deff113d45751b4ccf67927e7f2da61425f8f8fcae9e58c6a1c7cb3f98c911,271192156,license_evidence_found,1,Foozle_2DO0002_Chest_and_Key_Pack\Readme.txt,"Foozle_2DO0002_Chest_and_Key_Pack\Readme.txt: ------------------------------ Chest and Key Pack (1.0) Commissioned from: v_holoborodko (https://www.fiverr.com/v_holoborodko) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",67,
more assets to ingest/foozle/Colorful Robot Pack/Colorful Robot Pack.zip,0eeae656af776d8d1708a31898256d1b896d9a10d205bc17517c3fd2f0b47d53,65751785,license_evidence_found,1,Foozle_2DC0003_Colorful_Robot_Pack\Readme.txt,"Foozle_2DC0003_Colorful_Robot_Pack\Readme.txt: ------------------------------ Colorful Robot Pack (1.0) Commissioned from: muhammad_sid (https://www.fiverr.com/muhammad_sid) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",379,
more assets to ingest/foozle/Cute Platformer Robot/Cute Platformer Robot.zip,8d604cd1096c348f5b09371f971f5a06c2f3adaf3a016c455e8f199f41a64684,12553823,license_evidence_found,1,Foozle_2DC0001_Cute_Robot\Foozle_File_License.txt,"Foozle_2DC0001_Cute_Robot\Foozle_File_License.txt: Cute Robot (1.0) Commissioned from: mayakhan95 Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",113,
more assets to ingest/foozle/Eerie Space Music/Eerie Space Music.zip,206c176580d9df44348ed61dc41d23b17adac72dcfb3b7532bea28c5f59513c1,471144546,license_evidence_found,1,Foozle_M0001_Eerie_Space_Music\Readme.txt,"Foozle_M0001_Eerie_Space_Music\Readme.txt: ------------------------------ Eerie Space Music (1.0) Commissioned from: Potriel (https://www.fiverr.com/potriel) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",29,
more assets to ingest/foozle/Explorer Chiptune Music/Explorer Chiptune Music.zip,32153aac688e1520ed65d884d783c8f90d61576dbbebdf3d175b268e88ca2a95,99396967,license_evidence_found,1,Foozle_M0002_Explorer_Chiptunes\Readme.txt,"Foozle_M0002_Explorer_Chiptunes\Readme.txt: ------------------------------ Explorer Chiptunes (1.0) Commissioned from: muresanradu (https://www.fiverr.com/muresanradu) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",26,
more assets to ingest/foozle/Isometric Gold Mine 1/Isometric Gold Mine 1.zip,aaade0da89a88d37e17501749ba95bdbf0687bb31cc394ae143a2b590a07eb11,557769808,license_evidence_found,1,Foozle_2DS0008_Isometric_Gold_Mine_1\Readme.txt,"Foozle_2DS0008_Isometric_Gold_Mine_1\Readme.txt: ------------------------------ Isometric Gold Mine 1 (1.0) Commissioned from: alanrubinoff (https://www.fiverr.com/alanrubinoff) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",289,
more assets to ingest/foozle/Isometric Gold Mine 2/Isometric Gold Mine 2.zip,7391a21bd21c4beee2ce55e5af4164918096cde950e6167b5bd0cd0ebac02dbb,110883965,license_evidence_found,1,Foozle_2DS0009_Isometric_Gold_Mine_2\Readme.txt,"Foozle_2DS0009_Isometric_Gold_Mine_2\Readme.txt: ------------------------------ Isometric Gold Mine 2 (1.0) Artist: davidch7 (https://www.fiverr.com/davidch7) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",44,
more assets to ingest/foozle/Little Bird - Animated Pixel Art Character/Little Bird - Animated Pixel Art Character.zip,4167624f5d51f3d105253026b41b78ed3e75ee5d3353c0763cc714099c6e63da,403030,license_evidence_found,1,Foozle_2DC0024_Little_Bird_Pixel_Art\Readme.txt,"Foozle_2DC0024_Little_Bird_Pixel_Art\Readme.txt: ------------------------------ Little Bird (1.0) Commissioned from: Baldur (https://twitter.com/the__baldur) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",27,
more assets to ingest/foozle/Lucifer/Lucifer Cultist/Lucifer Cultist.zip,23acc0eee2f076771857253eec2234e01074220fc233056d6e978832c37cb123,746680,license_evidence_found,1,Foozle_2DC0013_Lucifer_Cultist_Pixel_Art\Readme.txt,"Foozle_2DC0013_Lucifer_Cultist_Pixel_Art\Readme.txt: ------------------------------ Lucifer Cultist (1.0) Commissioned from: Baldur (https://twitter.com/the__baldur) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",60,
more assets to ingest/foozle/Lucifer/Lucifer Desert Tileset/Lucifer Desert Tileset.zip,6f89a72773ada4cee837adcac76a49b7538a156fcbd1d941fec22c65fab6f03a,134500,license_evidence_found,1,Foozle_2DT0010_Lucifer_Desert_Tileset_Pixel_Art\Readme.txt,"Foozle_2DT0010_Lucifer_Desert_Tileset_Pixel_Art\Readme.txt: ------------------------------ Lucifer Desert Tileset (1.0) Commissioned from: Baldur (https://twitter.com/the__baldur) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",14,
more assets to ingest/foozle/Lucifer/Lucifer Dungeon Tileset/Lucifer Dungeon Tileset.zip,288cabb7ed3f22f7df39e2694e4a9a2ee019b60bd7b597c1d770bb9388f294b1,153551,license_evidence_found,1,Foozle_2DT0003_Lucifer_Dungeon_Tileset_Pixel_Art\Readme.txt,"Foozle_2DT0003_Lucifer_Dungeon_Tileset_Pixel_Art\Readme.txt: ------------------------------ Lucifer Dungeon Tileset (1.0) Commissioned from: Baldur (https://twitter.com/the__baldur) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",5,
more assets to ingest/foozle/Lucifer/Lucifer Effects/Lucifer Effects.zip,72bbb1d038cc25148debd45c1b5fe1806fe326ad205d65be39bad67fbe55c2b5,33390,license_evidence_found,1,Foozle_2DE0002_Lucifer_Effects_Pixel_Art\Readme.txt,"Foozle_2DE0002_Lucifer_Effects_Pixel_Art\Readme.txt: ------------------------------ Lucifer Effects (1.0) Commissioned from: Baldur (https://twitter.com/the__baldur) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",40,
more assets to ingest/foozle/Lucifer/Lucifer Equipment/Lucifer Equipment.zip,815df63748dfe54506d1343a470f62f09021318c5bf930d3c60c659b932274cd,83312,license_evidence_found,1,Foozle_2DS0005_Lucifer_Equipment_Pixel_Art\Readme.txt,"Foozle_2DS0005_Lucifer_Equipment_Pixel_Art\Readme.txt: ------------------------------ Lucifer Equipment (1.0) Commissioned from: Baldur (https://twitter.com/the__baldur) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",112,
more assets to ingest/foozle/Lucifer/Lucifer Exterior Tileset/Lucifer Exterior Tileset.zip,21ec624a922d0cf60f09bc3be679372dba632c68ec1569b0767bfc2e4114e487,417173,license_evidence_found,1,Foozle_2DT0002_Lucifer_Exterior_Tileset_Pixel_Art\Readme.txt,"Foozle_2DT0002_Lucifer_Exterior_Tileset_Pixel_Art\Readme.txt: ------------------------------ Lucifer Exterior Tileset (1.0) Commissioned from: Baldur (https://twitter.com/the__baldur) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",5,
more assets to ingest/foozle/Lucifer/Lucifer Goblin Beast Boss/Lucifer Goblin Beast Boss.zip,5f471dc6952f5d6e151f426c1565ca3985a3b6030e4ec2c61acaaf8ab3f2b955,2299391,license_evidence_found,1,Foozle_2DC0016_Lucifer_Goblin_Beast_Pixel_Art\Readme.txt,"Foozle_2DC0016_Lucifer_Goblin_Beast_Pixel_Art\Readme.txt: ------------------------------ Lucifer Goblin Beast Boss (1.0) Commissioned from: Baldur (https://twitter.com/the__baldur) Distributed by Foozle (www.foozle.io) ------------------------------ License: (Creative Commons Zero, CC0) http://creativecommons.org/publicdomain/zero/1.0/ This content is free to use and modify for all projects, including commercial projects. Attribution not required. If you would like to support, consider a voluntary donation. ------------------------------ Donate: https://foozlecc.itch.io/ Patreon: https://www.patreon.com/bePatron?u=48464594 Follow on YouTube and Twitter for updates: https://www.youtube.com/c/FoozleCC http://twitter.com/FoozleCC",76,
